year,ronda,abreviacion,nombre_escuderia,numero_vuelta,posicion,tiempo_vuelta,tiempo_sector_1,tiempo_sector_2,tiempo_sector_3,velocidad_i1,velocidad_i2,velocidad_fl,velocidad_st,numero_parada,compuesto_rueda,compuesto_vida,vuelta_eliminada,vuelta_eliminada_razon
2022,21,VET,Aston Martin,15,6,77.575,19.683,40.235,17.657,315,235,320,295,1,SOFT,15,FALSE,
2022,21,VET,Aston Martin,16,6,77.653,19.74,40.249,17.664,316,239,322,290,1,SOFT,16,FALSE,
2022,21,VET,Aston Martin,17,5,77.483,19.717,39.951,17.815,301,237,301,318,1,SOFT,17,FALSE,
2022,21,VET,Aston Martin,18,4,77.43,19.678,39.969,17.783,298,241,302,294,1,SOFT,18,FALSE,
2022,21,VET,Aston Martin,19,4,77.588,19.715,40.086,17.787,295,241,301,297,1,SOFT,19,FALSE,
2022,21,VET,Aston Martin,20,4,77.359,19.624,39.92,17.815,297,242,301,301,1,SOFT,20,FALSE,
2022,21,VET,Aston Martin,21,4,77.787,19.822,40.067,17.898,295,239,301,297,1,SOFT,21,FALSE,
2022,21,VET,Aston Martin,22,4,77.557,19.765,39.972,17.82,NA,241,301,301,1,SOFT,22,FALSE,
2022,21,VET,Aston Martin,23,4,77.673,19.82,40.026,17.827,296,242,301,NA,1,SOFT,23,FALSE,
2022,21,VET,Aston Martin,24,3,77.658,19.713,40.102,17.843,295,239,300,302,1,SOFT,24,FALSE,
2022,21,VET,Aston Martin,25,3,78.428,19.729,40.816,17.883,296,238,303,297,1,SOFT,25,FALSE,
2022,21,VET,Aston Martin,26,5,81.84,19.695,40.161,21.984,299,241,NA,304,1,SOFT,26,FALSE,
2022,21,VET,Aston Martin,27,9,95.547,38.171,39.994,17.382,295,241,321,NA,2,MEDIUM,2,FALSE,
2022,21,VET,Aston Martin,28,9,77.352,19.609,40.345,17.398,319,233,320,302,2,MEDIUM,3,FALSE,
2022,21,VET,Aston Martin,29,8,76.988,19.491,39.811,17.686,299,242,302,303,2,MEDIUM,4,FALSE,
2022,21,VET,Aston Martin,30,7,76.664,19.648,39.483,17.533,NA,244,304,295,2,MEDIUM,5,FALSE,
2022,21,VET,Aston Martin,31,7,76.714,19.503,39.648,17.563,NA,243,304,303,2,MEDIUM,6,FALSE,
2022,21,VET,Aston Martin,32,7,76.787,19.528,39.545,17.714,297,244,303,302,2,MEDIUM,7,FALSE,
2022,21,VET,Aston Martin,33,7,76.669,19.51,39.487,17.672,299,242,302,301,2,MEDIUM,8,FALSE,
2022,21,VET,Aston Martin,34,7,77.115,19.571,39.8,17.744,NA,243,303,302,2,MEDIUM,9,FALSE,
2022,21,VET,Aston Martin,35,6,76.832,19.487,39.669,17.676,NA,244,303,304,2,MEDIUM,10,FALSE,
2022,21,VET,Aston Martin,36,6,76.584,19.492,39.429,17.663,296,243,302,301,2,MEDIUM,11,FALSE,
2022,21,VET,Aston Martin,37,6,76.769,19.482,39.594,17.693,297,239,303,304,2,MEDIUM,12,FALSE,
2022,21,VET,Aston Martin,38,6,76.851,19.603,39.556,17.692,299,242,302,305,2,MEDIUM,13,FALSE,
2022,21,VET,Aston Martin,39,6,77.134,19.588,39.782,17.764,NA,244,303,302,2,MEDIUM,14,FALSE,
2022,21,VET,Aston Martin,40,6,76.953,19.47,39.669,17.814,298,243,303,305,2,MEDIUM,15,FALSE,
2022,21,VET,Aston Martin,41,6,77.206,19.604,39.749,17.853,NA,239,304,304,2,MEDIUM,16,FALSE,
2022,21,VET,Aston Martin,42,6,77.306,19.584,39.882,17.84,297,241,303,306,2,MEDIUM,17,FALSE,
2022,21,VET,Aston Martin,43,6,77.091,19.594,39.726,17.771,298,238,304,304,2,MEDIUM,18,FALSE,
2022,21,VET,Aston Martin,44,6,77.113,19.556,39.829,17.728,NA,240,302,305,2,MEDIUM,19,FALSE,
2022,21,VET,Aston Martin,45,7,80.983,19.646,39.713,21.624,296,244,NA,304,2,MEDIUM,20,FALSE,
2022,21,VET,Aston Martin,46,11,94.335,37.582,39.322,17.431,297,242,304,NA,3,MEDIUM,2,FALSE,
2022,21,VET,Aston Martin,47,10,75.946,19.328,39.168,17.45,NA,246,306,301,3,MEDIUM,3,FALSE,
2022,21,VET,Aston Martin,48,8,76.413,19.608,39.477,17.328,301,245,318,302,3,MEDIUM,4,FALSE,
2022,21,VET,Aston Martin,49,7,76.154,19.377,39.275,17.502,300,246,303,309,3,MEDIUM,5,FALSE,
2022,21,VET,Aston Martin,50,7,76.492,19.464,39.518,17.51,299,244,304,300,3,MEDIUM,6,FALSE,
2022,21,VET,Aston Martin,51,8,76.928,19.769,39.639,17.52,314,243,306,303,3,MEDIUM,7,FALSE,
2022,21,VET,Aston Martin,52,8,83.565,19.378,39.43,24.757,301,246,233,308,3,MEDIUM,8,FALSE,
2022,21,VET,Aston Martin,53,7,102.16,26.109,52.669,23.382,174,124,241,190,3,MEDIUM,9,FALSE,
2022,21,VET,Aston Martin,54,7,102.157,25.755,51.771,24.631,236,129,148,236,3,MEDIUM,10,FALSE,
2022,21,VET,Aston Martin,55,7,101.77,25.645,51.962,24.163,252,89,238,234,3,MEDIUM,11,FALSE,
2022,21,VET,Aston Martin,56,7,88.849,22.351,45.734,20.764,250,222,197,264,3,MEDIUM,12,FALSE,
2022,21,VET,Aston Martin,57,7,114.021,28.557,56.756,28.708,158,105,115,249,3,MEDIUM,13,FALSE,
2022,21,VET,Aston Martin,58,7,114.559,30.941,56.588,27.03,198,138,228,231,3,MEDIUM,14,FALSE,
2022,21,VET,Aston Martin,59,7,117.692,30.005,56.273,31.414,138,131,276,133,3,MEDIUM,15,FALSE,
2022,21,VET,Aston Martin,60,10,78.175,20.658,39.975,17.542,308,240,308,293,3,MEDIUM,16,FALSE,
2022,21,VET,Aston Martin,61,10,76.098,19.445,39.174,17.479,299,242,306,302,3,MEDIUM,17,FALSE,
2022,21,VET,Aston Martin,62,10,75.862,19.389,39.073,17.4,301,246,307,304,3,MEDIUM,18,FALSE,
2022,21,VET,Aston Martin,63,10,75.838,19.284,39.087,17.467,300,247,309,306,3,MEDIUM,19,FALSE,
2022,21,VET,Aston Martin,64,10,75.549,19.252,38.9,17.397,303,246,306,312,3,MEDIUM,20,FALSE,
2022,21,VET,Aston Martin,65,11,76.86,20.197,39.268,17.395,321,252,309,238,3,MEDIUM,21,FALSE,
2022,21,VET,Aston Martin,66,11,75.79,19.185,39.091,17.514,316,247,308,309,3,MEDIUM,22,FALSE,
2022,21,VET,Aston Martin,67,11,76.054,19.391,39.153,17.51,302,248,306,310,3,MEDIUM,23,FALSE,
2022,21,VET,Aston Martin,68,11,76.066,19.34,39.221,17.505,303,248,305,308,3,MEDIUM,24,FALSE,
2022,21,VET,Aston Martin,69,11,75.927,19.353,39.073,17.501,300,247,307,304,3,MEDIUM,25,FALSE,
2022,21,VET,Aston Martin,70,11,75.852,19.313,38.954,17.585,305,249,303,309,3,MEDIUM,26,TRUE,TRACK LIMITS AT TURN 4 LAP 70 
2022,21,VET,Aston Martin,71,11,76.198,19.391,39.273,17.534,NA,249,304,307,3,MEDIUM,27,FALSE,
2022,21,SAI,Ferrari,1,9,NA,NA,47.771,26.303,308,61,233,229,1,MEDIUM,1,FALSE,
2022,21,SAI,Ferrari,2,7,112.707,25.586,62.853,24.268,155,183,202,238,1,MEDIUM,2,FALSE,
2022,21,SAI,Ferrari,3,7,119.094,33.492,61.561,24.041,239,207,204,194,1,MEDIUM,3,FALSE,
2022,21,SAI,Ferrari,4,7,122.359,31.687,64.731,25.941,137,222,216,91,1,MEDIUM,4,FALSE,
2022,21,SAI,Ferrari,5,7,115.022,29.777,56.752,28.493,239,111,208,200,1,MEDIUM,5,FALSE,
2022,21,SAI,Ferrari,6,7,117.594,30.95,55.921,30.723,207,90,263,241,1,MEDIUM,6,FALSE,
2022,21,SAI,Ferrari,7,4,78.139,20.458,40.051,17.63,303,237,307,291,1,MEDIUM,7,FALSE,
2022,21,SAI,Ferrari,8,4,76.555,19.565,39.546,17.444,305,243,310,310,1,MEDIUM,8,FALSE,
2022,21,SAI,Ferrari,9,3,75.917,19.39,38.937,17.59,298,245,301,NA,1,MEDIUM,9,FALSE,
2022,21,SAI,Ferrari,10,3,76.495,19.567,39.368,17.56,299,244,302,298,1,MEDIUM,10,FALSE,
2022,21,SAI,Ferrari,11,3,76.444,19.518,39.309,17.617,NA,245,301,300,1,MEDIUM,11,FALSE,
2022,21,SAI,Ferrari,12,3,76.58,19.592,39.41,17.578,301,245,302,NA,1,MEDIUM,12,FALSE,
2022,21,SAI,Ferrari,13,3,76.71,19.513,39.351,17.846,303,247,302,301,1,MEDIUM,13,FALSE,
2022,21,SAI,Ferrari,14,3,76.829,19.535,39.536,17.758,300,245,302,299,1,MEDIUM,14,FALSE,
2022,21,SAI,Ferrari,15,3,76.685,19.485,39.439,17.761,303,248,302,303,1,MEDIUM,15,FALSE,
2022,21,SAI,Ferrari,16,3,76.814,19.459,39.549,17.806,NA,247,303,301,1,MEDIUM,16,FALSE,
2022,21,SAI,Ferrari,17,4,80.648,19.548,39.804,21.296,NA,241,NA,298,1,MEDIUM,17,FALSE,
2022,21,SAI,Ferrari,18,11,94.83,38.384,39.011,17.435,299,237,302,NA,2,SOFT,1,FALSE,
2022,21,SAI,Ferrari,19,11,75.489,19.174,38.784,17.531,300,240,306,296,2,SOFT,2,FALSE,
2022,21,SAI,Ferrari,20,9,76.513,19.19,39.72,17.603,317,245,302,302,2,SOFT,3,FALSE,
2022,21,SAI,Ferrari,21,8,76.202,19.45,39.2,17.552,306,248,302,299,2,SOFT,4,FALSE,
2022,21,SAI,Ferrari,22,8,76.138,19.449,39.172,17.517,301,245,303,298,2,SOFT,5,FALSE,
2022,21,SAI,Ferrari,23,8,76.051,19.374,39.298,17.379,305,244,323,302,2,SOFT,6,FALSE,
2022,21,SAI,Ferrari,24,5,76.279,19.376,39.535,17.368,302,236,320,319,2,SOFT,7,FALSE,
2022,21,SAI,Ferrari,25,5,76.475,19.279,39.552,17.644,304,240,304,320,2,SOFT,8,FALSE,
2022,21,SAI,Ferrari,26,4,76.351,19.458,39.223,17.67,301,244,306,300,2,SOFT,9,FALSE,
2022,21,SAI,Ferrari,27,4,76.316,19.351,39.206,17.759,306,246,303,305,2,SOFT,10,FALSE,
2022,21,SAI,Ferrari,28,4,76.464,19.378,39.334,17.752,307,244,303,302,2,SOFT,11,FALSE,
2022,21,SAI,Ferrari,29,4,76.688,19.48,39.489,17.719,304,242,303,300,2,SOFT,12,FALSE,
2022,21,SAI,Ferrari,30,3,76.503,19.55,39.331,17.622,NA,247,303,301,2,SOFT,13,FALSE,
2022,21,SAI,Ferrari,31,3,76.478,19.516,39.318,17.644,NA,244,305,302,2,SOFT,14,FALSE,
2022,21,SAI,Ferrari,32,3,76.557,19.439,39.288,17.83,NA,246,303,303,2,SOFT,15,FALSE,
2022,21,SAI,Ferrari,33,3,76.46,19.418,39.339,17.703,305,246,303,302,2,SOFT,16,FALSE,
2022,21,SAI,Ferrari,34,3,76.427,19.487,39.186,17.754,NA,250,303,303,2,SOFT,17,FALSE,
2022,21,SAI,Ferrari,35,3,76.338,19.402,39.201,17.735,NA,248,304,302,2,SOFT,18,FALSE,
2022,21,SAI,Ferrari,36,4,80.025,19.425,39.249,21.351,303,245,NA,NA,2,SOFT,19,FALSE,
2022,21,SAI,Ferrari,37,4,92.467,36.782,38.279,17.406,294,247,300,NA,3,MEDIUM,1,FALSE,
2022,21,SAI,Ferrari,38,4,74.754,19.206,38.048,17.5,301,250,301,296,3,MEDIUM,2,FALSE,
2022,21,SAI,Ferrari,39,4,75.025,19.131,38.353,17.541,305,250,302,299,3,MEDIUM,3,FALSE,
2022,21,SAI,Ferrari,40,4,75.049,19.133,38.343,17.573,306,252,303,302,3,MEDIUM,4,FALSE,
2022,21,SAI,Ferrari,41,4,75.424,19.214,38.731,17.479,304,251,303,301,3,MEDIUM,5,FALSE,
2022,21,SAI,Ferrari,42,4,75.167,19.203,38.491,17.473,301,252,303,299,3,MEDIUM,6,FALSE,
2022,21,SAI,Ferrari,43,4,75.189,19.261,38.438,17.49,304,250,302,301,3,MEDIUM,7,FALSE,
2022,21,SAI,Ferrari,44,4,75.246,19.274,38.454,17.518,303,250,303,298,3,MEDIUM,8,FALSE,
2022,21,SAI,Ferrari,45,4,75.41,19.348,38.587,17.475,301,249,303,299,3,MEDIUM,9,FALSE,
2022,21,SAI,Ferrari,46,4,75.862,19.412,38.888,17.562,305,252,304,301,3,MEDIUM,10,FALSE,
2022,21,SAI,Ferrari,47,4,75.805,19.316,38.967,17.522,304,250,303,303,3,MEDIUM,11,FALSE,
2022,21,SAI,Ferrari,48,3,75.587,19.302,38.726,17.559,NA,250,304,302,3,MEDIUM,12,FALSE,
2022,21,SAI,Ferrari,49,2,75.553,19.279,38.684,17.59,NA,251,303,NA,3,MEDIUM,13,FALSE,
2022,21,SAI,Ferrari,50,2,76.033,19.458,39.101,17.474,305,248,305,300,3,MEDIUM,14,FALSE,
2022,21,SAI,Ferrari,51,2,75.792,19.388,38.945,17.459,NA,250,306,304,3,MEDIUM,15,FALSE,
2022,21,SAI,Ferrari,52,2,76.576,19.518,39.347,17.711,306,247,304,306,3,MEDIUM,16,FALSE,
2022,21,SAI,Ferrari,53,2,95.631,19.469,50.461,25.701,307,207,NA,303,3,MEDIUM,17,FALSE,
2022,21,SAI,Ferrari,54,4,114.377,38.588,52.939,22.85,153,116,261,NA,4,SOFT,7,FALSE,
2022,21,SAI,Ferrari,55,4,110.482,25.969,53.794,30.719,258,111,180,152,4,SOFT,8,FALSE,
2022,21,SAI,Ferrari,56,4,118.876,30.63,58.804,29.442,205,157,159,217,4,SOFT,9,FALSE,
2022,21,SAI,Ferrari,57,4,117.128,31.322,57.399,28.407,186,111,218,159,4,SOFT,10,FALSE,
2022,21,SAI,Ferrari,58,4,117.392,32.082,59.125,26.185,144,138,186,225,4,SOFT,11,FALSE,
2022,21,SAI,Ferrari,59,4,119.654,29.337,57.406,32.911,148,153,271,195,4,SOFT,12,FALSE,
2022,21,SAI,Ferrari,60,4,75.447,19.593,38.833,17.021,313,241,311,291,4,SOFT,13,FALSE,
2022,21,SAI,Ferrari,61,4,75.241,19.603,38.502,17.136,300,250,307,316,4,SOFT,14,FALSE,
2022,21,SAI,Ferrari,62,4,74.024,19.083,38,16.941,314,252,324,301,4,SOFT,15,FALSE,
2022,21,SAI,Ferrari,63,3,74.021,18.869,37.941,17.211,322,249,295,329,4,SOFT,16,FALSE,
2022,21,SAI,Ferrari,64,3,74.19,19.178,37.788,17.224,295,253,299,293,4,SOFT,17,FALSE,
2022,21,SAI,Ferrari,65,3,73.953,19.033,37.724,17.196,299,255,304,295,4,SOFT,18,FALSE,
2022,21,SAI,Ferrari,66,3,74.196,19.025,37.821,17.35,301,255,305,299,4,SOFT,19,FALSE,
2022,21,SAI,Ferrari,67,3,74.261,19.037,37.853,17.371,NA,255,304,300,4,SOFT,20,FALSE,
2022,21,SAI,Ferrari,68,3,74.657,19.033,38.317,17.307,305,256,303,NA,4,SOFT,21,FALSE,
2022,21,SAI,Ferrari,69,3,74.398,19.088,38.023,17.287,306,257,303,302,4,SOFT,22,FALSE,
2022,21,SAI,Ferrari,70,3,74.465,19.058,38.043,17.364,307,259,303,303,4,SOFT,23,FALSE,
2022,21,SAI,Ferrari,71,3,74.492,19.074,38.116,17.302,NA,255,305,304,4,SOFT,24,FALSE,
2022,21,LAT,Williams,1,18,NA,NA,52.395,31.812,314,99,257,219,1,MEDIUM,1,FALSE,
2022,21,LAT,Williams,2,16,112.587,26.357,61.687,24.543,227,133,216,210,1,MEDIUM,2,FALSE,
2022,21,LAT,Williams,3,16,117.449,33.746,61.549,22.154,249,200,129,193,1,MEDIUM,3,FALSE,
2022,21,LAT,Williams,4,16,122.448,31.538,67.418,23.492,274,208,221,97,1,MEDIUM,4,FALSE,
2022,21,LAT,Williams,5,16,114.96,31.875,56.67,26.415,225,208,220,224,1,MEDIUM,5,FALSE,
2022,21,LAT,Williams,6,16,108.923,31.172,49.241,28.51,174,104,270,175,1,MEDIUM,6,FALSE,
2022,21,LAT,Williams,7,14,81.187,21.092,42.392,17.703,315,232,316,263,1,MEDIUM,7,FALSE,
2022,21,LAT,Williams,8,14,79.022,20.397,40.927,17.698,303,241,310,304,1,MEDIUM,8,FALSE,
2022,21,LAT,Williams,9,14,77.967,20.047,40.236,17.684,305,235,309,295,1,MEDIUM,9,FALSE,
2022,21,LAT,Williams,10,14,77.77,19.742,40.388,17.64,307,241,310,307,1,MEDIUM,10,FALSE,
2022,21,LAT,Williams,11,14,78.117,19.861,40.571,17.685,306,241,310,306,1,MEDIUM,11,FALSE,
2022,21,LAT,Williams,12,16,80.065,20.467,41.842,17.756,325,237,312,303,1,MEDIUM,12,FALSE,
2022,21,LAT,Williams,13,16,78.965,19.89,41.149,17.926,303,232,312,307,1,MEDIUM,13,FALSE,
2022,21,LAT,Williams,14,16,78.685,19.872,40.904,17.909,304,242,308,305,1,MEDIUM,14,FALSE,
2022,21,LAT,Williams,15,15,78.546,19.865,40.766,17.915,NA,230,309,295,1,MEDIUM,15,FALSE,
2022,21,LAT,Williams,16,15,78.789,19.917,40.976,17.896,303,237,308,302,1,MEDIUM,16,FALSE,
2022,21,LAT,Williams,17,14,78.639,19.996,40.784,17.859,307,236,307,300,1,MEDIUM,17,FALSE,
2022,21,LAT,Williams,18,14,78.626,19.813,40.922,17.891,303,237,309,298,1,MEDIUM,18,FALSE,
2022,21,LAT,Williams,19,15,79.081,19.893,41.099,18.089,304,237,301,299,1,MEDIUM,19,FALSE,
2022,21,LAT,Williams,20,17,83.26,20.134,41.366,21.76,321,228,NA,285,1,MEDIUM,20,FALSE,
2022,21,LAT,Williams,21,18,101.966,43.702,40.602,17.662,292,235,304,NA,2,HARD,1,FALSE,
2022,21,LAT,Williams,22,18,77.341,19.693,39.931,17.717,305,238,305,305,2,HARD,2,FALSE,
2022,21,LAT,Williams,23,18,77.352,19.625,40.102,17.625,299,241,305,308,2,HARD,3,FALSE,
2022,21,LAT,Williams,24,18,77.863,19.779,40.478,17.606,303,242,299,302,2,HARD,4,FALSE,
2022,21,LAT,Williams,25,18,77.92,19.736,40.453,17.731,NA,240,306,296,2,HARD,5,FALSE,
2022,21,LAT,Williams,26,18,77.965,19.675,40.52,17.77,NA,239,306,310,2,HARD,6,FALSE,
2022,21,LAT,Williams,27,18,78.145,19.677,40.792,17.676,NA,242,306,303,2,HARD,7,FALSE,
2022,21,LAT,Williams,28,18,78.021,19.84,40.536,17.645,304,242,304,307,2,HARD,8,FALSE,
2022,21,LAT,Williams,29,18,78.625,19.825,40.823,17.977,299,240,304,308,2,HARD,9,FALSE,
2022,21,LAT,Williams,30,18,78.46,19.787,40.813,17.86,304,235,305,300,2,HARD,10,FALSE,
2022,21,LAT,Williams,31,18,78.154,19.694,40.751,17.709,307,240,305,308,2,HARD,11,FALSE,
2022,21,LAT,Williams,32,18,82.428,19.808,40.913,21.707,300,244,NA,NA,2,HARD,12,FALSE,
2022,21,LAT,Williams,33,18,96.515,38.491,40.407,17.617,298,243,305,NA,3,MEDIUM,1,FALSE,
2022,21,LAT,Williams,34,18,77.286,19.517,40.189,17.58,304,246,304,304,3,MEDIUM,2,FALSE,
2022,21,LAT,Williams,35,18,77.445,19.631,40.105,17.709,301,241,305,307,3,MEDIUM,3,FALSE,
2022,21,LAT,Williams,36,18,77.25,19.526,40.121,17.603,303,241,304,305,3,MEDIUM,4,FALSE,
2022,21,LAT,Williams,37,18,77.442,19.504,40.319,17.619,NA,242,304,NA,3,MEDIUM,5,FALSE,
