year,ronda,piloto_id,vuelta,numero_parada,duracion_parada
2024,22,alonso,4,1,00:00:21.407
2024,22,leclerc,9,1,00:00:21.329
2024,22,norris,9,1,00:00:21.194
2024,22,albon,9,1,00:00:22.012
2024,22,stroll,9,1,00:00:34.863
2024,22,sainz,10,1,00:00:21.048
2024,22,gasly,10,1,00:00:22.179
2024,22,tsunoda,10,1,00:00:21.168
2024,22,piastri,10,1,00:00:27.732
2024,22,max_verstappen,11,1,00:00:20.697
2024,22,ocon,11,1,00:00:15.790
2024,22,zhou,11,1,00:00:22.960
2024,22,lawson,11,1,00:00:21.049
2024,22,russell,12,1,00:00:21.072
2024,22,ocon,12,2,00:00:21.142
2024,22,hamilton,13,1,00:00:21.067
2024,22,hulkenberg,14,1,00:00:21.511
2024,22,colapinto,16,1,00:00:21.170
2024,22,perez,17,1,00:00:21.294
2024,22,kevin_magnussen,17,1,00:00:21.963
2024,22,bottas,17,1,00:00:21.623
2024,22,alonso,24,2,00:00:21.407
2024,22,piastri,25,2,00:00:21.082
2024,22,colapinto,26,2,00:00:21.221
2024,22,max_verstappen,27,2,00:00:22.254
2024,22,hamilton,27,2,00:00:21.355
2024,22,sainz,28,2,00:00:20.879
2024,22,stroll,28,2,00:00:21.588
2024,22,tsunoda,29,2,00:00:21.208
2024,22,norris,30,2,00:00:20.668
2024,22,leclerc,31,2,00:00:21.585
2024,22,russell,32,2,00:00:20.975
2024,22,perez,32,2,00:00:21.034
2024,22,hulkenberg,33,2,00:00:21.702
2024,22,zhou,34,2,00:00:21.761
2024,22,bottas,35,2,00:00:22.821
2024,22,lawson,38,2,00:00:20.642
2024,22,ocon,45,3,00:00:21.858
2024,22,norris,48,3,00:00:21.059
2024,23,stroll,1,1,00:00:29.783
2024,23,hulkenberg,1,1,00:00:32.957
2024,23,stroll,7,2,00:00:41.674
2024,23,russell,23,1,00:00:32.309
2024,23,bottas,24,1,00:00:29.034
2024,23,kevin_magnussen,27,1,00:00:28.543
2024,23,hulkenberg,31,2,00:00:28.343
2024,23,piastri,34,1,00:00:27.818
2024,23,sainz,34,1,00:00:36.143
2024,23,hamilton,34,1,00:00:37.915
2024,23,max_verstappen,35,1,00:00:28.303
2024,23,norris,35,1,00:00:28.024
2024,23,leclerc,35,1,00:00:28.460
2024,23,perez,35,1,00:00:28.088
2024,23,gasly,35,1,00:00:28.792
2024,23,russell,35,2,00:00:27.870
2024,23,alonso,35,1,00:00:28.628
2024,23,zhou,35,1,00:00:29.085
2024,23,tsunoda,35,1,00:00:29.024
2024,23,albon,35,1,00:00:29.179
2024,23,lawson,35,1,00:00:45.049
2024,23,max_verstappen,36,2,00:00:23.884
2024,23,hamilton,35,2,00:00:23.412
2024,23,bottas,35,2,00:00:28.968
2024,23,norris,36,2,00:00:25.592
2024,23,leclerc,36,2,00:00:25.675
2024,23,piastri,36,2,00:00:22.867
2024,23,perez,36,2,00:00:22.705
2024,23,gasly,36,2,00:00:22.717
2024,23,russell,36,3,00:00:22.763
2024,23,sainz,36,2,00:00:22.776
2024,23,alonso,36,2,00:00:28.592
2024,23,zhou,36,2,00:00:23.228
2024,23,kevin_magnussen,36,2,00:00:22.696
2024,23,tsunoda,36,2,00:00:22.714
2024,23,albon,36,2,00:00:22.710
2024,23,hulkenberg,36,3,00:00:23.810
2024,23,lawson,36,2,00:00:22.737
2024,23,max_verstappen,37,3,00:00:22.703
2024,23,hamilton,36,3,00:00:26.815
2024,23,norris,37,3,00:00:28.746
2024,23,bottas,36,3,00:00:28.140
2024,23,leclerc,37,3,00:00:28.983
2024,23,piastri,37,3,00:00:29.326
2024,23,perez,37,3,00:00:29.459
2024,23,gasly,37,3,00:00:30.488
2024,23,russell,37,4,00:00:34.037
2024,23,sainz,37,3,00:00:34.356
2024,23,zhou,37,3,00:00:34.818
2024,23,alonso,37,3,00:00:32.811
2024,23,kevin_magnussen,37,3,00:00:33.363
2024,23,tsunoda,37,3,00:00:35.849
2024,23,albon,37,3,00:00:36.548
2024,23,hulkenberg,37,4,00:00:37.692
2024,23,lawson,37,3,00:00:26.790
2024,23,tsunoda,40,4,00:00:29.271
2024,23,lawson,40,4,00:00:34.655
2024,23,norris,45,4,00:00:36.069
2024,23,hamilton,47,4,00:00:22.705
2024,23,albon,55,4,00:00:39.687
2024,24,colapinto,3,1,00:00:24.941
2024,24,piastri,4,1,00:00:23.582
2024,24,bottas,6,1,00:00:41.144
2024,24,stroll,11,1,00:00:23.266
2024,24,kevin_magnussen,12,1,00:00:26.363
2024,24,zhou,12,1,00:00:23.024
2024,24,albon,12,1,00:00:22.065
2024,24,hulkenberg,13,1,00:00:21.530
2024,24,alonso,13,1,00:00:23.326
2024,24,gasly,14,1,00:00:22.059
2024,24,leclerc,20,1,00:00:21.869
2024,24,tsunoda,22,1,00:00:21.869
2024,24,doohan,22,1,00:00:22.080
2024,24,lawson,23,1,00:00:23.415
2024,24,lawson,24,2,00:00:22.565
2024,24,sainz,25,1,00:00:21.280
2024,24,norris,26,1,00:00:21.276
2024,24,russell,26,1,00:00:21.656
2024,24,max_verstappen,29,1,00:00:32.652
2024,24,kevin_magnussen,29,2,00:00:21.678
2024,24,lawson,29,3,00:00:32.317
2024,24,kevin_magnussen,30,3,00:00:22.815
2024,24,piastri,32,2,00:00:32.774
2024,24,stroll,32,2,00:00:22.053
2024,24,hamilton,34,1,00:00:21.694
2024,24,alonso,37,2,00:00:22.437
2024,24,zhou,39,2,00:00:28.765
2024,24,kevin_magnussen,55,4,00:00:22.090
